credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
0.00,all_other,0.0983,160.94,10.71,0.67,702.00,2977.00,339.00,11.70,6.00,0.00,0.00,0.00
0.00,major_purchase,0.1078,163.18,10.18,13.55,687.00,4109.04,40091.00,33.20,0.00,0.00,0.00,0.00
0.00,home_improvement,0.1109,688.41,12.30,21.28,747.00,8730.00,270800.00,25.30,5.00,0.00,0.00,0.00
0.00,all_other,0.1141,55.17,9.74,21.75,687.00,360.00,5898.00,42.10,3.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1520,443.24,10.42,17.08,657.00,5280.04,12951.00,83.00,1.00,0.00,1.00,0.00
0.00,debt_consolidation,0.1583,286.73,10.52,22.25,647.00,4440.00,276.00,92.00,6.00,0.00,1.00,0.00
0.00,educational,0.1330,253.79,10.31,14.08,662.00,1960.04,0.00,0.00,7.00,0.00,0.00,1.00
0.00,all_other,0.1172,35.57,8.92,19.20,672.00,1200.04,5168.00,84.10,4.00,0.00,0.00,0.00
0.00,all_other,0.1362,56.09,11.13,5.61,682.00,1470.00,2324.00,14.00,18.00,0.00,0.00,1.00
0.00,credit_card,0.1204,232.64,11.05,14.55,672.00,4290.00,7180.00,34.40,4.00,0.00,0.00,1.00
0.00,home_improvement,0.1078,244.76,11.10,5.13,687.00,3119.04,12123.00,21.00,5.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1393,187.80,10.43,19.34,657.00,2789.04,3266.00,46.00,6.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1362,163.17,11.00,21.03,662.00,6600.00,16140.00,81.80,13.00,0.00,1.00,0.00
0.00,debt_consolidation,0.1109,65.57,10.60,9.98,672.00,390.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1330,169.20,10.34,16.88,657.00,5129.00,2229.00,51.80,1.00,7.00,0.00,0.00
0.00,debt_consolidation,0.1330,406.07,11.29,8.64,662.00,991.04,15636.00,73.40,1.00,0.00,0.00,0.00
0.00,all_other,0.1078,326.35,10.37,13.01,702.00,3629.00,2294.00,22.90,5.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1330,406.07,10.49,12.77,662.00,2430.04,8480.00,19.10,4.00,2.00,0.00,0.00
0.00,all_other,0.1457,248.08,11.29,26.49,692.00,5160.00,18943.00,55.20,6.00,0.00,1.00,0.00
0.00,all_other,0.1299,16.85,10.20,10.00,652.00,1890.00,182.00,60.70,6.00,0.00,0.00,0.00
0.00,credit_card,0.1330,406.07,10.70,20.14,677.00,5100.00,17940.00,64.50,6.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1488,471.52,11.10,22.16,662.00,6840.04,23802.00,62.80,6.00,0.00,0.00,1.00
0.00,major_purchase,0.0983,482.82,11.10,9.38,732.00,960.04,664.00,1.60,2.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1141,148.20,10.31,13.88,677.00,3059.04,844.00,46.90,9.00,0.00,0.00,0.00
0.00,major_purchase,0.0983,193.13,9.73,7.07,702.00,780.00,0.00,0.00,6.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1583,701.47,11.16,13.94,672.00,4050.00,11346.00,103.10,6.00,0.00,0.00,1.00
0.00,credit_card,0.1425,82.32,11.01,22.93,652.00,6090.04,25203.00,93.00,0.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1014,355.67,10.65,12.94,712.00,1470.00,45442.00,25.80,0.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1330,81.22,10.09,11.35,652.00,2460.04,5016.00,27.70,5.00,0.00,0.00,0.00
0.00,all_other,0.1330,67.68,9.89,23.60,677.00,1560.04,480.00,96.00,5.00,0.00,0.00,0.00
0.00,educational,0.1141,65.87,8.41,4.00,667.00,330.00,333.00,37.00,4.00,0.00,0.00,0.00
0.00,credit_card,0.1236,200.32,11.05,14.51,667.00,2880.00,12508.00,34.70,5.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1046,324.84,11.34,16.67,722.00,4458.00,6673.00,32.60,4.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1615,450.96,10.90,20.20,657.00,3390.04,18511.00,72.60,0.00,0.00,0.00,0.00
0.00,small_business,0.1172,793.94,11.85,8.39,707.00,5280.04,16298.00,80.70,8.00,0.00,0.00,1.00
0.00,small_business,0.1804,682.76,11.70,19.33,647.00,5160.00,5094.00,71.70,3.00,1.00,0.00,1.00
0.00,credit_card,0.1299,134.76,11.40,6.78,657.00,7020.04,0.00,0.00,0.00,2.00,0.00,0.00
0.00,debt_consolidation,0.1330,203.04,10.60,5.13,657.00,3179.04,75.00,37.50,8.00,0.00,0.00,1.00
0.00,all_other,0.1646,106.16,11.00,28.16,672.00,6480.04,7846.00,25.80,4.00,1.00,0.00,0.00
0.00,all_other,0.1046,68.22,10.44,10.04,682.00,720.00,1856.00,26.50,0.00,0.00,0.00,0.00
0.00,small_business,0.1078,815.87,11.36,0.75,717.00,3181.04,2718.00,19.30,8.00,1.00,0.00,0.00
0.00,debt_consolidation,0.1109,458.94,11.30,15.63,702.00,3629.00,42619.00,2.60,4.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1520,208.59,10.49,18.53,642.00,3270.00,6970.00,76.60,4.00,1.00,0.00,1.00
0.00,debt_consolidation,0.0951,372.44,9.90,14.58,737.00,6900.00,20245.00,50.10,1.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1615,233.41,10.39,29.07,687.00,1471.00,10503.00,51.70,1.00,0.00,0.00,0.00
0.00,all_other,0.1141,98.80,9.47,10.43,672.00,959.04,474.00,11.80,0.00,0.00,0.00,0.00
0.00,small_business,0.1299,505.34,11.41,10.24,672.00,2250.00,4162.00,68.40,14.00,0.00,1.00,1.00
0.00,credit_card,0.1646,265.39,10.71,23.04,652.00,4169.04,7091.00,89.80,0.00,1.00,0.00,0.00
0.00,educational,0.1425,171.50,11.05,17.22,647.00,4199.04,2347.00,24.70,1.00,1.00,0.00,1.00
0.00,debt_consolidation,0.1488,207.64,10.62,15.75,642.00,2279.04,11638.00,73.70,4.00,1.00,0.00,0.00
0.00,debt_consolidation,0.1615,704.63,11.11,21.83,667.00,5220.04,33295.00,90.70,4.00,0.00,1.00,1.00
0.00,debt_consolidation,0.1393,592.40,10.82,23.47,697.00,7440.04,48792.00,80.90,0.00,0.00,0.00,0.00
0.00,major_purchase,0.1330,84.60,10.13,0.96,652.00,180.04,177.00,88.50,1.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1551,418.99,11.03,15.38,647.00,1860.00,11214.00,70.10,0.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1551,438.20,11.20,19.73,657.00,6210.00,26066.00,98.00,13.00,0.00,1.00,1.00
0.00,all_other,0.1299,808.54,12.39,9.67,682.00,9479.00,66919.00,61.30,5.00,0.00,0.00,0.00
0.00,home_improvement,0.1804,202.57,10.71,25.84,647.00,1799.00,10147.00,89.80,0.00,0.00,0.00,1.00
0.00,major_purchase,0.1046,77.97,10.20,19.29,697.00,482.04,1364.00,34.10,2.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1299,203.82,10.71,22.77,692.00,5719.04,22191.00,85.30,6.00,0.00,1.00,1.00
0.00,all_other,0.0920,191.36,11.48,19.60,737.00,12240.04,40904.00,34.40,12.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1583,526.10,11.00,17.28,657.00,5400.00,11096.00,92.20,2.00,0.00,1.00,1.00
0.00,debt_consolidation,0.1236,300.48,11.85,16.90,672.00,4440.00,45428.00,82.30,5.00,0.00,1.00,0.00
0.00,debt_consolidation,0.1457,516.83,10.82,25.40,707.00,6360.04,11937.00,52.80,0.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1393,102.44,9.39,3.90,642.00,390.00,1437.00,79.80,0.00,0.00,0.00,1.00
0.00,credit_card,0.1141,386.97,11.98,12.26,702.00,6960.00,56200.00,57.40,4.00,0.00,0.00,0.00
0.00,educational,0.0838,75.63,9.66,3.82,722.00,602.04,0.00,0.00,0.00,0.00,0.00,0.00
0.00,major_purchase,0.1425,68.60,11.13,14.45,642.00,4710.00,29452.00,65.40,2.00,1.00,0.00,0.00
0.00,all_other,0.0743,49.72,8.16,5.14,752.00,930.04,506.00,5.90,0.00,0.00,0.00,0.00
0.00,credit_card,0.1236,534.19,11.31,16.27,682.00,6390.04,33859.00,88.70,4.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1551,230.45,11.98,25.11,692.00,5159.00,127093.00,76.60,2.00,0.00,0.00,0.00
0.00,all_other,0.1520,470.18,10.78,26.08,687.00,5339.04,32005.00,70.40,1.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1615,176.16,10.93,24.36,652.00,7379.00,10402.00,81.90,3.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1425,171.50,10.46,21.50,657.00,4349.00,4473.00,106.50,7.00,0.00,1.00,1.00
0.00,all_other,0.1204,66.47,9.84,0.96,662.00,1109.00,182.00,18.20,2.00,0.00,1.00,0.00
0.00,debt_consolidation,0.1425,343.00,10.52,17.55,657.00,2850.00,6370.00,87.30,2.00,0.00,0.00,0.00
0.00,all_other,0.1141,342.51,10.92,4.95,682.00,3365.00,1963.00,56.10,4.00,1.00,0.00,0.00
0.00,all_other,0.0920,255.15,10.86,11.08,732.00,6870.00,5255.00,46.10,5.00,1.00,0.00,0.00
0.00,debt_consolidation,0.1551,418.99,10.60,2.40,642.00,2490.00,4340.00,85.10,3.00,0.00,0.00,0.00
0.00,home_improvement,0.1836,436.00,11.13,26.70,657.00,3330.00,27163.00,88.20,2.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1425,411.60,11.16,9.77,657.00,3509.04,4768.00,59.60,4.00,1.00,0.00,1.00
0.00,debt_consolidation,0.1299,175.19,10.74,3.89,657.00,180.04,3302.00,66.00,4.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1362,84.99,10.09,10.65,647.00,11190.04,3257.00,59.20,0.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1520,312.01,10.17,4.34,642.00,1380.04,6345.00,77.40,8.00,0.00,0.00,0.00
0.00,credit_card,0.1078,293.72,11.92,11.57,687.00,3450.04,31629.00,101.40,2.00,0.00,0.00,1.00
0.00,all_other,0.1488,276.86,10.93,5.34,642.00,2430.04,1697.00,60.60,2.00,1.00,0.00,0.00
0.00,credit_card,0.1393,239.01,11.16,23.21,677.00,11820.04,59023.00,79.50,5.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1488,276.86,10.43,16.91,647.00,3750.04,13128.00,25.60,10.00,0.00,0.00,0.00
0.00,small_business,0.1204,830.84,11.56,3.73,702.00,780.00,1554.00,9.10,2.00,0.00,1.00,1.00
0.00,all_other,0.0920,95.68,10.60,0.99,707.00,779.00,1676.00,64.50,1.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1836,630.39,11.88,29.96,667.00,13979.04,212629.00,87.40,3.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1804,682.76,11.08,22.01,657.00,2399.04,16265.00,76.70,1.00,0.00,0.00,0.00
0.00,all_other,0.1204,18.28,9.84,5.22,662.00,1109.00,182.00,18.20,2.00,0.00,1.00,0.00
0.00,all_other,0.1141,395.20,10.68,14.90,692.00,720.00,20.00,0.40,2.00,0.00,0.00,1.00
0.00,home_improvement,0.1583,397.21,10.84,15.93,642.00,4200.04,18382.00,79.60,3.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1583,526.10,12.01,13.52,657.00,6780.04,198023.00,61.30,2.00,1.00,0.00,1.00
0.00,debt_consolidation,0.1520,208.59,10.32,19.96,642.00,1980.04,6083.00,23.90,1.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1804,532.64,11.31,20.96,657.00,6360.04,24391.00,98.40,3.00,2.00,0.00,0.00
0.00,debt_consolidation,0.1141,230.54,10.42,17.04,682.00,2310.04,7291.00,98.50,6.00,0.00,0.00,0.00
0.00,small_business,0.1141,395.20,10.90,19.46,697.00,3570.04,1827.00,33.20,5.00,0.00,0.00,1.00
0.00,small_business,0.1046,97.46,10.86,4.34,682.00,3120.04,8414.00,105.20,4.00,0.00,0.00,0.00
0.00,small_business,0.1836,726.67,11.95,25.27,667.00,8190.04,210887.00,35.50,3.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1646,329.97,10.82,26.86,662.00,3600.00,18579.00,82.90,0.00,0.00,0.00,1.00
0.00,all_other,0.1425,102.90,10.95,22.17,657.00,4949.04,6710.00,54.60,1.00,0.00,0.00,0.00
0.00,credit_card,0.1141,164.67,10.33,0.39,677.00,183.04,397.00,39.70,1.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1804,682.76,11.35,16.28,647.00,1590.04,2253.00,62.60,4.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1551,261.87,11.23,27.20,677.00,3900.04,14273.00,50.10,2.00,1.00,1.00,0.00
0.00,debt_consolidation,0.1709,211.51,10.82,26.52,657.00,7470.04,18941.00,98.70,1.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1772,360.13,11.31,25.91,657.00,2430.04,41603.00,81.10,0.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1362,224.36,10.50,14.34,657.00,2549.00,11541.00,63.40,0.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1836,447.81,10.90,14.82,647.00,5884.00,8079.00,45.40,3.00,2.00,0.00,0.00
0.00,debt_consolidation,0.1488,349.53,10.67,27.99,692.00,4440.00,14998.00,80.90,0.00,0.00,1.00,0.00
0.00,all_other,0.0920,57.41,10.46,10.94,707.00,3419.04,10008.00,84.80,6.00,0.00,0.00,1.00
0.00,all_other,0.1172,529.30,11.23,1.06,692.00,5480.00,821.00,6.10,4.00,2.00,0.00,0.00
0.00,major_purchase,0.1299,168.45,9.90,9.78,657.00,1949.04,504.00,63.00,2.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1520,417.17,10.55,5.81,647.00,2489.00,7600.00,84.40,2.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1078,261.08,10.04,7.83,687.00,4413.00,7846.00,56.90,4.00,0.00,1.00,0.00
0.00,all_other,0.1046,81.21,10.71,17.95,687.00,6660.04,3092.00,14.90,6.00,0.00,2.00,0.00
0.00,debt_consolidation,0.1457,186.06,10.00,8.73,642.00,9719.04,9930.00,55.20,0.00,1.00,0.00,0.00
0.00,small_business,0.1362,169.97,10.20,19.42,657.00,4589.04,3959.00,100.00,2.00,2.00,0.00,0.00
0.00,all_other,0.1078,262.71,11.00,3.48,702.00,180.04,0.00,0.00,8.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1393,280.84,11.92,19.13,687.00,5100.00,62705.00,78.50,5.00,0.00,0.00,0.00
0.00,credit_card,0.1393,61.46,10.29,22.13,657.00,5970.04,9821.00,56.80,5.00,0.00,2.00,1.00
0.00,debt_consolidation,0.1804,627.60,11.65,21.03,652.00,7140.04,73941.00,63.50,2.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1393,273.15,10.20,11.02,652.00,2632.00,2359.00,57.50,0.00,2.00,0.00,0.00
0.00,debt_consolidation,0.1292,188.48,10.31,8.20,662.00,1019.04,18718.00,68.10,2.00,0.00,0.00,1.00
0.00,major_purchase,0.1071,84.77,9.84,0.64,682.00,209.04,287.00,28.70,4.00,0.00,0.00,0.00
0.00,home_improvement,0.1039,30.02,12.21,11.85,732.00,9779.00,133963.00,16.80,15.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1671,532.63,11.51,29.04,692.00,13530.00,71002.00,75.60,1.00,0.00,0.00,1.00
0.00,all_other,0.1071,195.61,10.56,12.28,687.00,2550.00,364.00,28.00,5.00,0.00,0.00,0.00
0.00,credit_card,0.1482,138.31,11.51,24.79,662.00,7621.00,41190.00,75.20,4.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1482,414.93,11.40,3.49,652.00,5190.00,8016.00,61.70,11.00,8.00,0.00,0.00
0.00,small_business,0.1829,755.91,12.83,8.52,652.00,5039.04,165108.00,92.30,4.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1482,345.78,11.55,25.47,692.00,8789.00,22470.00,45.90,0.00,0.00,0.00,0.00
0.00,small_business,0.1576,300.46,10.49,22.53,647.00,2609.00,2066.00,18.10,4.00,0.00,0.00,0.00
0.00,small_business,0.1071,328.47,11.46,13.43,737.00,3600.00,37055.00,46.50,8.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1387,71.65,10.39,18.37,657.00,3720.00,1935.00,77.40,2.00,0.00,0.00,0.00
0.00,credit_card,0.1355,271.68,10.86,27.05,717.00,2700.04,11023.00,59.90,2.00,0.00,0.00,0.00
0.00,home_improvement,0.1545,418.64,10.86,9.74,647.00,4860.04,13665.00,49.90,3.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1355,81.51,10.20,7.98,647.00,1889.00,182.00,60.70,6.00,0.00,0.00,0.00
0.00,all_other,0.1166,66.11,10.52,17.29,672.00,3389.04,42969.00,83.10,4.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1418,57.40,10.26,17.47,642.00,2909.00,4138.00,94.00,2.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1355,615.52,10.90,21.27,677.00,4829.00,22037.00,58.90,4.00,0.00,0.00,0.00
0.00,credit_card,0.1513,260.47,11.16,15.99,642.00,3001.00,26933.00,65.20,5.00,0.00,0.00,0.00
0.00,credit_card,0.1829,849.38,11.23,8.54,657.00,9361.04,0.00,0.00,2.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1861,464.86,11.23,29.47,662.00,3990.00,22038.00,78.70,8.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1450,289.14,10.82,16.68,657.00,3360.00,11783.00,94.30,0.00,0.00,0.00,0.00
0.00,all_other,0.1797,650.48,11.23,15.97,647.00,6242.00,64851.00,78.40,2.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1829,352.10,10.95,25.50,657.00,3420.04,13243.00,98.10,0.00,0.00,0.00,0.00
0.00,small_business,0.1545,401.20,10.82,7.90,662.00,727.00,1509.00,30.80,7.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1608,624.74,11.16,29.16,707.00,5219.04,4863.00,18.10,1.00,0.00,1.00,0.00
0.00,debt_consolidation,0.1387,475.05,10.77,25.66,717.00,4860.04,33377.00,49.00,2.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1355,394.78,10.46,21.22,677.00,5579.04,30402.00,71.50,4.00,0.00,0.00,0.00
0.00,small_business,0.1387,402.56,11.15,8.80,677.00,2909.00,8045.00,49.70,4.00,1.00,0.00,1.00
0.00,debt_consolidation,0.1103,818.83,12.32,12.66,712.00,4409.00,242194.00,56.00,0.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1261,670.13,11.38,14.92,692.00,2639.00,78284.00,37.60,5.00,1.00,0.00,0.00
0.00,debt_consolidation,0.1008,129.22,10.78,0.75,702.00,869.04,3403.00,74.00,0.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1829,435.58,11.03,25.26,657.00,4590.04,13560.00,57.20,3.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1513,451.48,11.26,29.28,717.00,3330.00,61057.00,80.70,3.00,0.00,0.00,0.00
0.00,small_business,0.1355,848.99,11.18,2.02,687.00,377.00,7522.00,36.00,1.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1766,620.70,11.03,20.44,657.00,6899.00,28776.00,51.90,7.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1134,197.40,10.37,21.90,702.00,2760.04,7152.00,100.70,0.00,0.00,0.00,0.00
0.00,all_other,0.1797,129.20,10.43,27.42,647.00,3750.04,13156.00,25.60,10.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1197,132.80,9.98,22.50,692.00,2249.00,3451.00,39.20,4.00,0.00,0.00,0.00
0.00,all_other,0.1008,64.61,10.78,0.00,697.00,809.00,0.00,0.00,1.00,0.00,0.00,1.00
0.00,credit_card,0.1197,481.40,11.78,10.85,682.00,5071.00,966.00,13.10,5.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1576,525.58,10.65,7.86,657.00,3449.04,7827.00,59.70,1.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1229,280.17,11.04,14.65,677.00,2490.04,6978.00,64.00,5.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1261,228.69,11.14,23.62,712.00,7440.04,92929.00,97.70,0.00,0.00,0.00,0.00
0.00,all_other,0.1071,176.05,11.23,1.01,702.00,930.04,3782.00,23.30,3.00,0.00,0.00,0.00
0.00,all_other,0.1513,333.40,11.16,16.35,647.00,3059.04,29314.00,89.90,3.00,0.00,0.00,1.00
0.00,credit_card,0.1545,645.40,11.16,28.78,717.00,7529.04,69744.00,76.10,1.00,0.00,0.00,0.00
0.00,small_business,0.1387,852.87,11.96,20.79,712.00,7260.00,188854.00,0.00,0.00,1.00,1.00,1.00
0.00,all_other,0.1450,385.52,11.00,5.74,657.00,1830.00,8181.00,87.00,0.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1450,172.11,10.92,4.54,642.00,5190.00,333.00,33.30,7.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1324,338.10,10.40,26.12,727.00,6030.04,10994.00,30.50,0.00,0.00,1.00,0.00
0.00,debt_consolidation,0.1545,122.11,10.52,28.66,697.00,5580.04,22670.00,77.50,1.00,0.00,0.00,0.00
0.00,all_other,0.1166,52.89,11.40,16.64,672.00,5040.04,59672.00,40.90,4.00,0.00,0.00,0.00
0.00,credit_card,0.1261,50.26,10.13,1.87,657.00,883.04,1140.00,47.50,0.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1450,70.57,10.02,27.73,682.00,2880.00,1597.00,88.70,1.00,0.00,0.00,0.00
0.00,small_business,0.1829,871.16,12.04,7.86,657.00,4979.04,26429.00,30.90,3.00,0.00,0.00,1.00
0.00,all_other,0.1229,80.05,9.17,0.00,662.00,539.04,0.00,0.00,5.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1608,281.58,10.84,28.47,687.00,4740.00,6277.00,64.70,0.00,0.00,0.00,0.00
0.00,all_other,0.1418,51.40,10.38,16.36,642.00,7920.04,0.00,0.00,0.00,1.00,0.00,0.00
0.00,debt_consolidation,0.1229,100.06,9.74,10.91,667.00,720.00,4223.00,38.30,3.00,0.00,0.00,1.00
0.00,all_other,0.1418,342.66,11.20,0.74,657.00,4260.04,449.00,37.40,0.00,0.00,0.00,0.00
0.00,all_other,0.1229,50.03,10.31,14.12,662.00,660.04,669.00,7.50,1.00,0.00,0.00,0.00
0.00,major_purchase,0.1008,113.07,10.39,0.56,702.00,1049.00,1085.00,28.60,0.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1734,687.79,11.24,12.74,652.00,6583.00,20767.00,81.10,0.00,0.00,3.00,0.00
0.00,small_business,0.1134,789.60,11.46,18.38,722.00,5100.00,148540.00,74.00,1.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1450,206.53,10.97,19.92,652.00,5400.04,12094.00,45.10,6.00,0.00,0.00,0.00
0.00,credit_card,0.0945,192.06,11.08,0.92,712.00,3240.00,318.00,5.20,5.00,0.00,0.00,0.00
0.00,educational,0.1134,197.40,9.80,3.67,687.00,567.04,745.00,22.40,3.00,0.00,0.00,1.00
0.00,small_business,0.1355,67.92,10.65,18.06,657.00,5340.04,5594.00,25.30,8.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1829,185.13,10.49,25.67,642.00,2880.00,5004.00,60.30,6.00,0.00,2.00,0.00
0.00,debt_consolidation,0.1545,348.87,10.78,13.38,642.00,2400.04,24979.00,94.60,4.00,0.00,0.00,0.00
0.00,major_purchase,0.1355,122.26,10.78,12.05,652.00,4139.04,4397.00,84.60,1.00,0.00,1.00,0.00
0.00,all_other,0.1608,409.16,10.86,25.55,677.00,2430.04,6473.00,39.70,5.00,0.00,0.00,1.00
0.00,major_purchase,0.1513,121.56,10.40,26.15,677.00,3390.00,9580.00,84.00,3.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1387,119.41,10.13,3.94,652.00,2202.00,2728.00,48.70,3.00,0.00,0.00,0.00
0.00,small_business,0.1355,135.84,11.28,15.06,657.00,2880.00,42670.00,65.50,3.00,1.00,0.00,0.00
0.00,major_purchase,0.1450,247.84,9.90,6.30,652.00,2070.04,9978.00,83.80,1.00,2.00,0.00,0.00
0.00,all_other,0.1640,106.07,10.73,29.24,677.00,3060.04,17419.00,94.20,0.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1513,243.11,11.59,27.63,682.00,6690.04,7384.00,43.40,9.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1166,115.69,10.45,16.23,677.00,1320.04,5593.00,25.40,5.00,0.00,0.00,1.00
0.00,credit_card,0.1450,516.32,11.70,24.95,677.00,13979.00,204954.00,81.40,0.00,0.00,0.00,0.00
0.00,all_other,0.1324,20.29,9.55,22.03,662.00,750.00,195.00,65.00,0.00,0.00,0.00,0.00
0.00,home_improvement,0.1166,809.78,11.90,18.43,722.00,13499.00,247970.00,93.60,12.00,0.00,0.00,1.00
0.00,credit_card,0.1292,269.25,11.35,27.45,737.00,5609.04,47593.00,62.40,1.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1608,111.75,10.49,26.03,667.00,2507.04,19636.00,103.90,12.00,0.00,0.00,0.00
0.00,all_other,0.1608,281.58,11.72,25.27,672.00,3930.04,41040.00,85.30,0.00,0.00,0.00,0.00
0.00,credit_card,0.1324,540.96,11.51,21.90,687.00,4110.00,52201.00,84.30,7.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1482,359.61,11.16,3.82,647.00,4080.00,10074.00,59.60,0.00,4.00,0.00,0.00
0.00,debt_consolidation,0.1261,299.89,10.26,15.87,672.00,1590.04,4139.00,63.70,8.00,0.00,0.00,0.00
0.00,debt_consolidation,0.0976,160.78,10.20,2.37,712.00,690.00,1394.00,8.80,0.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1545,251.18,10.78,25.25,677.00,3479.04,3336.00,90.20,3.00,0.00,0.00,0.00
0.00,major_purchase,0.0976,385.86,11.23,0.40,727.00,900.04,2130.00,17.90,1.00,0.00,0.00,0.00
0.00,home_improvement,0.1197,448.20,11.26,6.39,682.00,390.00,570.00,24.80,3.00,0.00,0.00,0.00
0.00,small_business,0.1576,796.26,11.16,29.21,732.00,8250.04,57143.00,52.70,2.00,0.00,0.00,1.00
0.00,debt_consolidation,0.1292,156.50,11.34,18.10,667.00,3750.00,133.00,11.10,6.00,2.00,0.00,0.00
0.00,debt_consolidation,0.1418,493.42,10.46,17.93,662.00,929.04,11569.00,64.30,1.00,0.00,0.00,1.00
0.00,credit_card,0.1418,287.83,11.38,1.49,652.00,3779.04,2885.00,15.80,12.00,0.00,5.00,0.00
0.00,all_other,0.1513,243.11,11.53,5.93,642.00,2501.04,16914.00,55.20,3.00,0.00,0.00,0.00
0.00,small_business,0.1039,324.51,10.82,20.09,737.00,5039.04,117814.00,49.40,0.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1703,535.02,11.51,10.85,642.00,4139.04,15827.00,76.10,1.00,2.00,0.00,1.00
0.00,debt_consolidation,0.1829,685.13,12.32,12.05,642.00,6330.04,120830.00,90.50,2.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1450,137.69,10.57,22.05,657.00,3269.00,8623.00,71.00,3.00,0.00,0.00,0.00
0.00,debt_consolidation,0.1292,269.25,11.07,12.07,667.00,3664.00,7661.00,67.70,5.00,0.00,1.00,0.00
0.00,debt_consolidation,0.1861,451.19,11.52,29.70,662.00,5760.04,35447.00,96.90,8.00,0.00,0.00,0.00
